date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:13:31	538/538	---M--	200	added ('OK')	text/html	etag:%22374168-21a-d3b4d700%22	http://www.cmass.edu.hk/t8/news/may1.html	d:/My%20Websites/cmass/www.cmass.edu.hk/t8/news/may1.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:32	508/508	---M--	200	added ('OK')	text/html	etag:%22a41a0-1fc-20e9080%22	http://www.cmass.edu.hk/contents/t8/news/apr20.html	d:/My%20Websites/cmass/www.cmass.edu.hk/contents/t8/news/apr20.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:32	499/499	---M--	200	added ('OK')	text/html	etag:%22a419e-1f3-1f00c00%22	http://www.cmass.edu.hk/contents/t8/news/apr15.html	d:/My%20Websites/cmass/www.cmass.edu.hk/contents/t8/news/apr15.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:32	13375/13375	---M--	200	added ('OK')	text/html	etag:%223dc0c8-343f-ef0e6800%22	http://www.cmass.edu.hk/t7/album/08_09/09_0103/index.html	d:/My%20Websites/cmass/www.cmass.edu.hk/t7/album/08_09/09_0103/index.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:32	507/507	---M--	200	added ('OK')	text/html	etag:%22a419b-1fb-20e9080%22	http://www.cmass.edu.hk/contents/t8/news/mar31.html	d:/My%20Websites/cmass/www.cmass.edu.hk/contents/t8/news/mar31.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:33	357/357	---M--	200	added ('OK')	text/html	etag:%22a4195-165-20e9080%22	http://www.cmass.edu.hk/contents/t8/news/mar23.html	d:/My%20Websites/cmass/www.cmass.edu.hk/contents/t8/news/mar23.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:33	365/365	---M--	200	added ('OK')	text/html	etag:%22a418c-16d-1d18780%22	http://www.cmass.edu.hk/contents/t8/news/007.html	d:/My%20Websites/cmass/www.cmass.edu.hk/contents/t8/news/007.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:33	354/354	---M--	200	added ('OK')	text/html	etag:%22a418d-162-1d18780%22	http://www.cmass.edu.hk/contents/t8/news/008.html	d:/My%20Websites/cmass/www.cmass.edu.hk/contents/t8/news/008.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:34	4389/4389	---M--	200	added ('OK')	text/html	etag:%22374174-1125-d0215000%22	http://www.cmass.edu.hk/t8/news/090302.html	d:/My%20Websites/cmass/www.cmass.edu.hk/t8/news/090302.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:34	524/524	---M--	200	added ('OK')	text/html	etag:%22a418a-20c-20e9080%22	http://www.cmass.edu.hk/contents/t8/news/n01.html	d:/My%20Websites/cmass/www.cmass.edu.hk/contents/t8/news/n01.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:34	351/351	---M--	200	added ('OK')	text/html	etag:%2298013-15f-70f869c0%22	http://www.cmass.edu.hk/contents/t8/news01.html	d:/My%20Websites/cmass/www.cmass.edu.hk/contents/t8/news01.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:34	357/357	---M--	200	added ('OK')	text/html	etag:%22a4175-165-1e0c9c0%22	http://www.cmass.edu.hk/contents/t8/news/3.html	d:/My%20Websites/cmass/www.cmass.edu.hk/contents/t8/news/3.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:34	358/358	---M--	200	added ('OK')	text/html	etag:%22a417e-166-21dd2c0%22	http://www.cmass.edu.hk/contents/t8/news/news01.html	d:/My%20Websites/cmass/www.cmass.edu.hk/contents/t8/news/news01.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:34	4388/4388	---M--	200	added ('OK')	text/html	etag:%22374173-1124-d002cb80%22	http://www.cmass.edu.hk/t8/news/090109.html	d:/My%20Websites/cmass/www.cmass.edu.hk/t8/news/090109.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:35	4434/4434	---M--	200	added ('OK')	text/html	etag:%22374172-1152-d002cb80%22	http://www.cmass.edu.hk/t8/news/090107.html	d:/My%20Websites/cmass/www.cmass.edu.hk/t8/news/090107.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:35	463/463	---M--	200	added ('OK')	text/html	etag:%22a416d-1cf-1e0c9c0%22	http://www.cmass.edu.hk/contents/t8/news/1.html	d:/My%20Websites/cmass/www.cmass.edu.hk/contents/t8/news/1.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:35	455/455	---M--	200	added ('OK')	text/html	etag:%22a415f-1c7-22d1500%22	http://www.cmass.edu.hk/contents/t8/news/youngpost.html	d:/My%20Websites/cmass/www.cmass.edu.hk/contents/t8/news/youngpost.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:35	10106/10106	---M--	200	added ('OK')	text/html	etag:%22a415c-277a-22d1500%22	http://www.cmass.edu.hk/contents/t8/news/newsp2.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/contents/t8/news/newsp2.htm	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:36	4439/4439	---M--	200	added ('OK')	text/html	etag:%22374171-1157-d002cb80%22	http://www.cmass.edu.hk/t8/news/081030.html	d:/My%20Websites/cmass/www.cmass.edu.hk/t8/news/081030.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:36	4413/4413	---M--	200	added ('OK')	text/html	etag:%22374170-113d-cfe44700%22	http://www.cmass.edu.hk/t8/news/081023.html	d:/My%20Websites/cmass/www.cmass.edu.hk/t8/news/081023.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:37	4312/4312	---M--	200	added ('OK')	text/html	etag:%2237416f-10d8-cfe44700%22	http://www.cmass.edu.hk/t8/news/080911.html	d:/My%20Websites/cmass/www.cmass.edu.hk/t8/news/080911.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:44	181346/181346	---M--	200	added ('OK')	application/pdf	etag:%2264209-2c462-f1500a00%22	http://www.cmass.edu.hk/09S1.pdf	d:/My%20Websites/cmass/www.cmass.edu.hk/09S1.pdf	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:48	107898/107898	---M--	200	added ('OK')	application/pdf	etag:%22c3c006-1a57a-f1500a00%22	http://www.cmass.edu.hk/09S4.pdf	d:/My%20Websites/cmass/www.cmass.edu.hk/09S4.pdf	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:51	169458/169458	---M--	200	added ('OK')	application/pdf	etag:%2264229-295f2-f1500a00%22	http://www.cmass.edu.hk/09S2.pdf	d:/My%20Websites/cmass/www.cmass.edu.hk/09S2.pdf	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:52	43838/43838	---M--	200	added ('OK')	application/pdf	etag:%22c3c008-ab3e-f15f4c40%22	http://www.cmass.edu.hk/09S6.pdf	d:/My%20Websites/cmass/www.cmass.edu.hk/09S6.pdf	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:52	491/491	---M--	200	added ('OK')	text/html	etag:%226412b-1eb-4fdf080%22	http://www.cmass.edu.hk/congratulation.html	d:/My%20Websites/cmass/www.cmass.edu.hk/congratulation.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:53	177994/177994	---M--	200	added ('OK')	application/pdf	etag:%22c3c005-2b74a-f1500a00%22	http://www.cmass.edu.hk/09S3.pdf	d:/My%20Websites/cmass/www.cmass.edu.hk/09S3.pdf	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:53	9661/9661	---M--	200	added ('OK')	image/jpeg	etag:%2264159-25bd-34b978c0%22	http://www.cmass.edu.hk/camlf3.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/camlf3.jpg	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:54	22314/22314	---M--	200	added ('OK')	text/html	etag:%224d0186-572a-11a1c900%22	http://www.cmass.edu.hk/t7/album/08_09/09_0142/index.html	d:/My%20Websites/cmass/www.cmass.edu.hk/t7/album/08_09/09_0142/index.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:54	3476/3476	---M--	200	added ('OK')	image/jpeg	etag:%222f4015-d94-43058b40%22	http://www.cmass.edu.hk/note/02.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/note/02.jpg	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:54	3997/3997	---M--	200	added ('OK')	image/jpeg	etag:%222f4014-f9d-45c5a80%22	http://www.cmass.edu.hk/note/01.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/note/01.jpg	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:55	22380/22380	---M--	200	added ('OK')	text/html	etag:%224b418b-576c-f3ccf240%22	http://www.cmass.edu.hk/t7/album/08_09/09_0131/index.html	d:/My%20Websites/cmass/www.cmass.edu.hk/t7/album/08_09/09_0131/index.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:55	4396/4396	---M--	200	added ('OK')	image/jpeg	etag:%222f4019-112c-44996f00%22	http://www.cmass.edu.hk/note/06.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/note/06.jpg	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:55	4391/4391	---M--	200	added ('OK')	image/jpeg	etag:%222f401b-1127-44b7f380%22	http://www.cmass.edu.hk/note/08.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/note/08.jpg	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:56	28473/28473	---M--	200	added ('OK')	text/html	etag:%224ec31b-6f39-ebfb8640%22	http://www.cmass.edu.hk/t7/album/08_09/09_0154/index.html	d:/My%20Websites/cmass/www.cmass.edu.hk/t7/album/08_09/09_0154/index.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:56	62919/62919	---M--	200	added ('OK')	application/pdf	etag:%22c3c009-f5c7-f15f4c40%22	http://www.cmass.edu.hk/09S7.pdf	d:/My%20Websites/cmass/www.cmass.edu.hk/09S7.pdf	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:57	4059/4059	---M--	200	added ('OK')	image/jpeg	etag:%222f4017-fdb-f669d000%22	http://www.cmass.edu.hk/note/04.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/note/04.jpg	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:57	166062/166062	---M--	200	added ('OK')	application/pdf	etag:%22c3c007-288ae-f1500a00%22	http://www.cmass.edu.hk/09S5.pdf	d:/My%20Websites/cmass/www.cmass.edu.hk/09S5.pdf	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:57	3303/3303	---M--	200	added ('OK')	image/jpeg	etag:%222f4016-ce7-44996f00%22	http://www.cmass.edu.hk/note/03.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/note/03.jpg	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:58	12031/12031	---M--	200	added ('OK')	text/html	etag:%2249c36e-2eff-c6ea3c00%22	http://www.cmass.edu.hk/t7/album/08_09/09_0123/index.html	d:/My%20Websites/cmass/www.cmass.edu.hk/t7/album/08_09/09_0123/index.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:58	3980/3980	---M--	200	added ('OK')	image/jpeg	etag:%222f4018-f8c-44996f00%22	http://www.cmass.edu.hk/note/05.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/note/05.jpg	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:58	22289/22289	---M--	200	added ('OK')	text/html	etag:%223780fe-5711-bdd95840%22	http://www.cmass.edu.hk/t7/album/08_09/09_0111/index.html	d:/My%20Websites/cmass/www.cmass.edu.hk/t7/album/08_09/09_0111/index.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:59	3270/3270	---M--	200	added ('OK')	image/jpeg	etag:%222f401a-cc6-44b7f380%22	http://www.cmass.edu.hk/note/07.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/note/07.jpg	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:13:59	37342/37342	---M--	200	added ('OK')	image/jpeg	etag:%222f4110-91de-44b7f380%22	http://www.cmass.edu.hk/note/award.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/note/award.jpg	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:14:00	69819/69819	---M--	200	added ('OK')	text/html	etag:%22987b2-110bb-cc6cab00%22	http://www.cmass.edu.hk/contents/school_data.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/contents/school_data.htm	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:14:01	25986/25986	---M--	200	added ('OK')	image/gif	etag:%2264154-6582-6ec3b700%22	http://www.cmass.edu.hk/01.gif	d:/My%20Websites/cmass/www.cmass.edu.hk/01.gif	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:14:01	1042/1042	---M--	200	added ('OK')	image/gif	etag:%222f401d-412-44c735c0%22	http://www.cmass.edu.hk/note/pdf2.gif	d:/My%20Websites/cmass/www.cmass.edu.hk/note/pdf2.gif	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:14:02	2164/2164	---M--	200	added ('OK')	text/html	etag:%229873c-874-c66ef80%22	http://www.cmass.edu.hk/contents/cont/index.html	d:/My%20Websites/cmass/www.cmass.edu.hk/contents/cont/index.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:14:02	21436/21436	---M--	200	added ('OK')	text/html	etag:%229848e-53bc-a048ca00%22	http://www.cmass.edu.hk/contents/app/index.html	d:/My%20Websites/cmass/www.cmass.edu.hk/contents/app/index.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:14:02	3990/3990	---M--	200	added ('OK')	text/html	etag:%222b41f9-f96-55ab25c0%22	http://www.cmass.edu.hk/club/r11.html	d:/My%20Websites/cmass/www.cmass.edu.hk/club/r11.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:14:03	5668/5668	---M--	200	added ('OK')	text/html	etag:%222b41fe-1624-3418ea40%22	http://www.cmass.edu.hk/club/r20.html	d:/My%20Websites/cmass/www.cmass.edu.hk/club/r20.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:14:03	7076/7076	---M--	200	added ('OK')	text/html	etag:%222b4204-1ba4-41787480%22	http://www.cmass.edu.hk/club/r30.html	d:/My%20Websites/cmass/www.cmass.edu.hk/club/r30.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:14:03	2970/2970	---M--	200	added ('OK')	text/html	etag:%22b813d-b9a-e7abd440%22	http://www.cmass.edu.hk/contents/infinity/index.html	d:/My%20Websites/cmass/www.cmass.edu.hk/contents/infinity/index.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:14:03	2160/2160	---M--	200	added ('OK')	text/html	etag:%2222c132-870-5f72fb80%22	http://www.cmass.edu.hk/music/index.html	d:/My%20Websites/cmass/www.cmass.edu.hk/music/index.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:14:04	6181/6181	---M--	200	added ('OK')	text/html	etag:%222b421b-1825-9af5d6c0%22	http://www.cmass.edu.hk/club/r40.html	d:/My%20Websites/cmass/www.cmass.edu.hk/club/r40.html	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:14:05	15109/15109	---M--	200	added ('OK')	text/html	etag:%222b4031-3b05-2fc94040%22	http://www.cmass.edu.hk/club/gd.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/club/gd.htm	(from http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm)
10:14:05	88/88	---M--	200	added ('OK')	image/gif	etag:%2210ccdc-58-ea65f400%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/page/IndPrevD.gif	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/page/IndPrevD.gif	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:06	90/90	---M--	200	added ('OK')	image/gif	etag:%2210ccd7-5a-ea65f400%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/page/IndBack.gif	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/page/IndBack.gif	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:06	90/90	---M--	200	added ('OK')	image/gif	etag:%2210ccd9-5a-ea65f400%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/page/IndNext.gif	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/page/IndNext.gif	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:07	88/88	---M--	200	added ('OK')	image/gif	etag:%2210ccdb-58-ea65f400%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/page/IndPrev.gif	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/page/IndPrev.gif	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:11	59683/59683	---M--	200	added ('OK')	image/jpeg	etag:%2210cc73-e923-ea28eb00%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-001s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-001s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:14	65846/65846	---M--	200	added ('OK')	image/jpeg	etag:%2210cc74-10136-ea382d40%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-002s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-002s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:14	54792/54792	---M--	200	added ('OK')	image/jpeg	etag:%2210cc75-d608-ea382d40%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-003s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-003s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:15	56206/56206	---M--	200	added ('OK')	image/jpeg	etag:%2210cc76-db8e-ea382d40%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-005s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-005s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:18	57333/57333	---M--	200	added ('OK')	image/jpeg	etag:%2210cc77-dff5-ea382d40%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-006s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-006s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:20	57825/57825	---M--	200	added ('OK')	image/jpeg	etag:%2210cc78-e1e1-ea382d40%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-007s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-007s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:20	48186/48186	---M--	200	added ('OK')	image/jpeg	etag:%2210cc79-bc3a-ea382d40%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-008s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-008s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:23	49594/49594	---M--	200	added ('OK')	image/jpeg	etag:%2210cc7a-c1ba-ea382d40%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-009s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-009s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:24	35222/35222	---M--	200	added ('OK')	image/jpeg	etag:%2210cc7c-8996-ea382d40%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-011s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-011s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:26	58283/58283	---M--	200	added ('OK')	image/jpeg	etag:%2210cc7b-e3ab-ea382d40%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-010s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-010s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:27	35643/35643	---M--	200	added ('OK')	image/jpeg	etag:%2210cc7d-8b3b-ea382d40%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-012s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-012s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:29	48803/48803	---M--	200	added ('OK')	image/jpeg	etag:%2210cc7e-bea3-ea382d40%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-013s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-013s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:31	52068/52068	---M--	200	added ('OK')	image/jpeg	etag:%2210cc7f-cb64-ea382d40%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-014s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-014s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:34	56607/56607	---M--	200	added ('OK')	image/jpeg	etag:%2210cc80-dd1f-ea382d40%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-015s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-015s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:34	37009/37009	---M--	200	added ('OK')	image/jpeg	etag:%2210cc81-9091-ea382d40%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-016s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-016s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:35	54265/54265	---M--	200	added ('OK')	image/jpeg	etag:%2210cc82-d3f9-ea382d40%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-017s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-017s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:38	49310/49310	---M--	200	added ('OK')	image/jpeg	etag:%2210cc83-c09e-ea382d40%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-018s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-018s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:38	50530/50530	---M--	200	added ('OK')	image/jpeg	etag:%2210cc84-c562-ea476f80%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-019s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-019s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:39	50866/50866	---M--	200	added ('OK')	image/jpeg	etag:%2210cc85-c6b2-ea476f80%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-020s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-020s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:42	55165/55165	---M--	200	added ('OK')	image/jpeg	etag:%2210cc86-d77d-ea476f80%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-021s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-021s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:44	55065/55065	---M--	200	added ('OK')	image/jpeg	etag:%2210cc87-d719-ea476f80%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-022s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-022s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:46	61866/61866	---M--	200	added ('OK')	image/jpeg	etag:%2210cc88-f1aa-ea476f80%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-023s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-023s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:48	60049/60049	---M--	200	added ('OK')	image/jpeg	etag:%2210cc89-ea91-ea476f80%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-024s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-024s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
10:14:49	30477/30477	---M--	200	added ('OK')	image/jpeg	etag:%2210cc8a-770d-ea476f80%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/Images/Mvc-025s.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/Images/Mvc-025s.jpg	(from http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html)
